Hotel,Is_Canceled,Lead_Time,Arrival_Date_Year,Arrival_Date_Month,Arrival_Date_Week_Number,Arrival_Date_Day_of_Month,Stays_in_Weekend_Nights,Stays_in_Week_Nights,Adults,Children,Babies,Meal,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings_not_Canceled,Reserved_Room_Type,Assigned_Room_Type,Booking_Changes,Deposit_Type,Agent,Company,Days_in_Waiting_List,Customer_Type,ADR,Is Outlier?,Reservation_Status,Required_Car_Parking_Spaces,Total_of_Special_Requests,Reservation_Status_Date
Resort Hotel,0,5,2016,January,2,5,0,2,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Check-Out,0,2,2016-01-07
Resort Hotel,0,1,2016,January,2,6,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,40.65,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,5,2016,January,2,5,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Check-Out,0,2,2016-01-07
Resort Hotel,0,0,2016,January,2,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Group,44.00,Non Outlier,Check-Out,1,0,2016-01-07
Resort Hotel,0,0,2016,January,2,6,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,61.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,6,2016,January,2,5,0,2,1,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,61.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,0,2016,January,2,6,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,43.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,3,2016,January,2,5,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,38,2016,January,2,3,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,28.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,0,2016,January,2,6,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,25,2016,January,2,6,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,0,2016-01-07
Resort Hotel,0,0,2016,January,2,6,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,43.00,Non Outlier,Check-Out,1,0,2016-01-07
Resort Hotel,1,2,2016,January,2,8,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,No-Show,0,0,2016-01-07
Resort Hotel,1,11,2016,January,2,8,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,29.00,Non Outlier,No-Show,0,1,2016-01-08
Resort Hotel,1,1,2016,January,2,9,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Canceled,0,1,2016-01-08
Resort Hotel,1,15,2016,January,3,13,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Canceled,0,2,2016-01-08
Resort Hotel,1,58,2016,March,10,4,3,7,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Canceled,0,1,2016-01-08
Resort Hotel,1,185,2016,July,28,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.00,Non Outlier,Canceled,0,1,2016-01-08
Resort Hotel,1,209,2016,August,32,2,4,10,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,158.00,Non Outlier,Canceled,0,0,2016-01-08
Resort Hotel,0,1,2016,January,2,6,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,10,A,E,1,No Deposit,NULL,204,0,Transient,26.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,4,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,47,0,Transient,30.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,3,2016,January,2,7,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,2,A,D,0,No Deposit,8,NULL,0,Transient,25.00,Non Outlier,Check-Out,1,0,2016-01-08
Resort Hotel,0,11,2016,January,2,7,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,2,2016-01-08
Resort Hotel,0,0,2016,January,2,7,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,F,0,No Deposit,110,NULL,0,Transient,38.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,4,1,3,1,0,0,HB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,110,0,Transient-Party,40.00,Non Outlier,Check-Out,0,1,2016-01-08
Resort Hotel,0,5,2016,January,2,4,1,3,2,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,4,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,38.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,7,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,39.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,4,1,3,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,4.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,55,2016,January,2,4,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,26.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,37,2016,January,2,3,2,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,26.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,5,2016,January,2,4,1,3,1,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,61.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,5,2016,January,2,4,1,3,2,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,2,No Deposit,NULL,174,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,5,2016,January,2,4,1,3,2,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,174,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,5,2016,January,2,4,1,3,2,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,68.00,Non Outlier,Check-Out,1,0,2016-01-08
Resort Hotel,0,39,2016,January,1,2,2,4,2,0,0,BB,CMR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,50.83,Non Outlier,Check-Out,0,2,2016-01-08
Resort Hotel,0,0,2016,January,2,7,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,2,2016-01-08
Resort Hotel,0,1,2016,January,2,7,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,339,NULL,0,Transient,29.00,Non Outlier,Check-Out,1,0,2016-01-08
Resort Hotel,0,0,2016,January,2,7,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,61.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,8,2016,January,2,5,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,139,99,0,Transient,38.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,3,2,3,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314,NULL,0,Transient,39.15,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,7,2016,January,2,6,0,2,1,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,61.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,0,2016,January,2,7,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,1,2,2016-01-08
Resort Hotel,0,0,2016,January,2,7,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2016-01-08
Resort Hotel,0,5,2016,January,2,4,1,3,2,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,118.00,Non Outlier,Check-Out,0,0,2016-01-08
Resort Hotel,0,32,2016,January,2,3,2,3,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,314,NULL,0,Transient,39.15,Non Outlier,Check-Out,0,1,2016-01-08
Resort Hotel,0,110,2016,January,1,2,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,46.93,Non Outlier,Check-Out,0,3,2016-01-08
Resort Hotel,1,83,2016,February,6,4,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,98.00,Non Outlier,Canceled,0,0,2016-01-09
Resort Hotel,1,250,2016,June,25,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,99.00,Non Outlier,Canceled,0,1,2016-01-09
Resort Hotel,1,171,2016,June,27,27,3,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,91.50,Non Outlier,Canceled,0,0,2016-01-09
Resort Hotel,1,181,2016,July,28,7,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,72.90,Non Outlier,Canceled,0,1,2016-01-09
Resort Hotel,0,8,2016,January,2,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,2,A,E,0,No Deposit,NULL,28,0,Transient,38.00,Non Outlier,Check-Out,0,0,2016-01-09
Resort Hotel,0,0,2016,January,2,6,0,3,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,314,NULL,0,Transient,29.00,Non Outlier,Check-Out,0,0,2016-01-09
Resort Hotel,0,0,2016,January,2,8,0,1,2,0,0,HB,PRT,Groups,Corporate,1,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,43.00,Non Outlier,Check-Out,1,0,2016-01-09
Resort Hotel,0,7,2016,January,2,4,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,66.00,Non Outlier,Check-Out,0,1,2016-01-09
Resort Hotel,0,2,2016,January,2,4,1,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,NULL,0,Transient,56.40,Non Outlier,Check-Out,1,1,2016-01-09
Resort Hotel,0,38,2016,January,1,1,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,56.00,Non Outlier,Check-Out,0,0,2016-01-09
Resort Hotel,0,10,2016,January,2,4,1,4,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,117.00,Non Outlier,Check-Out,1,0,2016-01-09
Resort Hotel,0,0,2016,January,2,7,0,2,3,0,0,BB,ESP,Direct,Direct,0,0,0,C,C,1,No Deposit,NULL,NULL,0,Transient,81.00,Non Outlier,Check-Out,1,0,2016-01-09
Resort Hotel,0,0,2016,January,2,8,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36,NULL,0,Transient,31.20,Non Outlier,Check-Out,0,0,2016-01-09
Resort Hotel,0,37,2016,January,2,7,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,26.00,Non Outlier,Check-Out,0,0,2016-01-09
Resort Hotel,0,9,2016,January,2,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2016-01-09
Resort Hotel,0,10,2016,January,2,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,44.80,Non Outlier,Check-Out,0,2,2016-01-09
Resort Hotel,0,0,2016,January,2,8,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,43.00,Non Outlier,Check-Out,0,0,2016-01-09
Resort Hotel,0,61,2016,January,2,5,0,4,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177,NULL,0,Transient,45.00,Non Outlier,Check-Out,0,1,2016-01-09
Resort Hotel,0,187,2016,January,2,6,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,41.40,Non Outlier,Check-Out,0,1,2016-01-09
Resort Hotel,0,85,2016,January,2,6,0,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,47.40,Non Outlier,Check-Out,1,1,2016-01-10
Resort Hotel,0,59,2016,January,2,8,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,29.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,4,2016,January,2,8,0,2,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,0,0,2016,January,2,6,0,4,2,0,0,BB,ITA,Online TA,TA/TO,1,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,44.80,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,0,2016,January,2,9,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,35.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,11,2016,January,2,6,0,4,2,0,0,HB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,102.00,Non Outlier,Check-Out,1,0,2016-01-10
Resort Hotel,0,10,2016,January,2,5,0,5,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,44.80,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,0,8,2016,January,2,8,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,54.00,Non Outlier,Check-Out,1,1,2016-01-10
Resort Hotel,0,8,2016,January,2,8,0,2,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,0,20,2016,January,2,8,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,258,NULL,0,Transient,35.25,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,0,2016,January,2,8,0,2,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,0.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,5,2016,January,2,9,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,38.00,Non Outlier,Check-Out,0,2,2016-01-10
Resort Hotel,0,0,2016,January,2,9,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,58.52,Non Outlier,Check-Out,1,2,2016-01-10
Resort Hotel,0,129,2016,January,2,5,0,5,2,0,0,BB,MYS,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient,40.32,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,0,1,2016,January,2,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,66.00,Non Outlier,Check-Out,0,2,2016-01-10
Resort Hotel,0,5,2016,January,2,9,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,54.00,Non Outlier,Check-Out,1,3,2016-01-10
Resort Hotel,0,12,2016,January,2,7,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,86.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,19,2016,January,2,3,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,82.50,Non Outlier,Check-Out,1,1,2016-01-10
Resort Hotel,0,4,2016,January,2,8,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,43.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,1,2016,January,2,9,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,64,2016,January,2,9,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,46.40,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,0,5,2016,January,2,9,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,NULL,0,Transient,39.00,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,0,0,2016,January,2,9,0,1,1,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,38.00,Non Outlier,Check-Out,0,0,2016-01-10
Resort Hotel,0,5,2016,January,2,9,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,2,2016-01-10
Resort Hotel,0,31,2016,January,3,10,0,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,0.00,Non Outlier,Check-Out,0,1,2016-01-10
Resort Hotel,1,22,2016,January,6,31,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,52.80,Non Outlier,Canceled,0,2,2016-01-10
Resort Hotel,1,28,2016,February,6,1,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,46.40,Non Outlier,Canceled,0,2,2016-01-11
Resort Hotel,1,26,2016,February,6,4,1,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,87.00,Non Outlier,Canceled,0,1,2016-01-11
Resort Hotel,1,74,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Canceled,0,2,2016-01-11
Resort Hotel,1,123,2016,March,14,30,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,110.71,Non Outlier,Canceled,0,0,2016-01-11
Resort Hotel,1,127,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,52.20,Non Outlier,Canceled,0,1,2016-01-11
Resort Hotel,1,119,2016,May,19,7,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,118.00,Non Outlier,Canceled,0,1,2016-01-11
Resort Hotel,1,132,2016,May,21,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,79.20,Non Outlier,Canceled,0,1,2016-01-11
Resort Hotel,1,151,2016,June,24,6,3,6,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,145.00,Non Outlier,Canceled,0,0,2016-01-11
Resort Hotel,1,175,2016,June,25,18,4,7,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,145.00,Non Outlier,Canceled,0,0,2016-01-11
Resort Hotel,1,184,2016,June,27,27,3,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36,NULL,0,Transient,61.92,Non Outlier,Canceled,0,0,2016-01-11
Resort Hotel,1,209,2016,July,30,22,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242,NULL,0,Transient,182.00,Non Outlier,Canceled,0,0,2016-01-11
Resort Hotel,1,208,2016,August,32,2,4,12,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,NULL,0,Transient,141.10,Non Outlier,Canceled,0,0,2016-01-11
Resort Hotel,0,2,2016,January,2,9,1,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,2,2016-01-11
Resort Hotel,0,0,2016,January,3,10,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,44.00,Non Outlier,Check-Out,1,0,2016-01-11
Resort Hotel,0,2,2016,January,3,10,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,NULL,0,Transient,25.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,0,2016,January,2,9,1,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,61.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,0,2016,January,2,9,1,1,2,0,0,BB,LTU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,35.00,Non Outlier,Check-Out,1,1,2016-01-11
Resort Hotel,0,2,2016,January,3,10,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314,NULL,0,Transient,25.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,2,2016,January,3,10,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314,NULL,0,Transient,31.00,Non Outlier,Check-Out,1,0,2016-01-11
Resort Hotel,0,0,2016,January,2,4,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,D,5,No Deposit,NULL,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,0,2016,January,3,10,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,51.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,47,2016,January,2,7,1,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,26.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,20,2016,January,2,4,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,52.80,Non Outlier,Check-Out,0,2,2016-01-11
Resort Hotel,0,20,2016,January,2,4,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,58.80,Non Outlier,Check-Out,1,2,2016-01-11
Resort Hotel,0,23,2016,January,2,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Check-Out,1,0,2016-01-11
Resort Hotel,0,11,2016,January,2,8,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,69.20,Non Outlier,Check-Out,1,1,2016-01-11
Resort Hotel,0,3,2016,January,2,8,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,52.80,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,0,2016,January,2,8,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,43.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,4,2016,January,3,10,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2016-01-11
Resort Hotel,0,0,2016,January,2,3,3,5,2,0,0,BB,DEU,Direct,Direct,0,0,0,F,F,2,No Deposit,NULL,NULL,0,Transient,62.25,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,13,2016,January,2,7,1,3,2,0,0,BB,IRN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Transient,33.30,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,0,2016,January,2,9,1,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314,NULL,0,Transient,30.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,0,2016,January,2,9,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,0,74,2016,January,2,8,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Transient,33.30,Non Outlier,Check-Out,0,0,2016-01-11
Resort Hotel,1,8,2016,January,3,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,43.00,Non Outlier,No-Show,0,0,2016-01-12
